date,home_team,away_team,home_score,away_score,status,game_id
2025-10-18,Haverford,McDaniel,1,0,FINAL,6477896
2025-10-18,Lasell,Rivier,1,3,FINAL,6478257
2025-10-18,SUNY Delhi,VTSU-Johnson,3,0,FINAL,6478534
2025-10-18,Berea,Anderson (IN),1,2,FINAL,6473468
2025-10-18,Allegheny,Bethany (WV),5,1,FINAL,6473966
2025-10-18,Elizabethtown,Lycoming,2,3,FINAL,6474667
2025-10-18,Asbury,LaGrange,0,0,FINAL,6475106
2025-10-18,Alfred St.,Penn St.-Altoona,7,0,FINAL,6475248
2025-10-18,Chatham,Grove City,0,2,FINAL,6475933
2025-10-18,Colby-Sawyer,Saint Joseph (CT),0,4,FINAL,6476425
2025-10-18,Misericordia,DeSales,3,2,FINAL,6477659
2025-10-18,SUNY Cobleskill,VTSU Lyndon,5,0,FINAL,6477677
2025-10-18,Concordia Chicago,Wis. Lutheran,0,3,FINAL,6477847
2025-10-18,Catholic,Drew,3,0,FINAL,6477983
2025-10-18,Thiel,Wash. & Jeff.,0,2,FINAL,6478242
2025-10-18,Hilbert,Pitt.-Greensburg,1,1,FINAL,6475908
2025-10-18,Dominican (IL),Lakeland,2,1,FINAL,6478143
2025-10-18,Concordia Wisconsin,St. Norbert,0,2,FINAL,6472768
2025-10-18,Lebanon Valley,FDU-Florham,2,2,FINAL,6472970
2025-10-18,Hiram,Geneva,1,3,FINAL,6475260
2025-10-18,Va. Wesleyan,Shenandoah,2,1,FINAL,6477003
2025-10-18,SUNY Canton,SUNY Oneonta,0,2,FINAL,6477589
2025-10-18,Juniata,Scranton,0,0,FINAL,6478462
2025-10-18,St. Joseph's (ME),Regis (MA),0,1,FINAL,6478514
2025-10-18,Penn St.-Behrend,La Roche,3,0,FINAL,6473832
2025-10-18,Franciscan,Waynesburg,3,3,FINAL,6473932
2025-10-18,Illinois Tech,MSOE,1,0,FINAL,6474421
2025-10-18,Neb. Wesleyan,Central (IA),2,3,FINAL,6474997
2025-10-18,Wis.-Superior,Crown (MN),3,1,FINAL,6475537
2025-10-18,Coe,Luther,1,4,FINAL,6476666
2025-10-18,North Central (MN),Martin Luther,8,0,FINAL,6476907
2025-10-18,Northwestern-St. Paul,Bethany Lutheran,0,4,FINAL,6478112
2025-10-18,Carroll (WI),North Park,1,2,FINAL,6478547
2025-10-18,Mt. St. Mary (NY),Farmingdale St.,1,1,FINAL,6473923
2025-10-18,Roanoke,Hampden-Sydney,0,2,FINAL,6474001
2025-10-18,Penn St.-Berks,Lancaster Bible,1,4,FINAL,6474459
2025-10-18,Elms,Emmanuel (MA),1,2,FINAL,6474725
2025-10-18,Stevens,Arcadia,2,1,FINAL,6476674
2025-10-18,Caltech,Chapman,1,0,FINAL,6477887
2025-10-18,Carthage,North Central (IL),2,2,FINAL,6477971
2025-10-18,Mt. St. Joseph,Earlham,2,0,FINAL,6478507
2025-10-18,Belhaven,Covenant,0,1,FINAL,6475473
2025-10-18,Pacific (OR),Whitworth,0,1,FINAL,6474870
2025-10-18,Lewis & Clark,Pacific Lutheran,1,3,FINAL,6475076
2025-10-18,Willamette,Whitman,1,1,FINAL,6476308
2025-10-18,George Fox,Puget Sound,2,3,FINAL,6476809
2025-10-18,Benedictine (IL),Marian (WI),2,1,FINAL,6473246
2025-10-18,Heidelberg,Mount Union,0,6,FINAL,6478251
2025-10-18,UChicago,CWRU,1,0,FINAL,6473275
2025-10-18,Susquehanna,Moravian,2,2,FINAL,6475501
2025-10-18,Southern Va.,William Peace,0,2,FINAL,6473723
2025-10-18,Rutgers-Newark,TCNJ,0,3,FINAL,6473894
2025-10-18,Chris. Newport,Salisbury,1,0,FINAL,6474229
2025-10-18,Gettysburg,Ursinus,3,2,FINAL,6474777
2025-10-18,Occidental,La Verne,0,1,FINAL,6474846
2025-10-18,Rowan,Montclair St.,2,2,FINAL,6474975
2025-10-18,Methodist,Greensboro,0,0,FINAL,6475385
2025-10-18,Stevenson,Widener,3,0,FINAL,6475635
2025-10-18,Ohio Wesleyan,DePauw,0,0,FINAL,6475752
2025-10-18,Otterbein,Muskingum,3,0,FINAL,6476115
2025-10-18,Swarthmore,Dickinson,0,3,FINAL,6477282
2025-10-18,WPI,Springfield,3,2,FINAL,6477912
2025-10-18,Albright,Messiah,0,1,FINAL,6530395
2025-10-18,Saint Vincent,Westminster (PA),0,0,FINAL,6473380
2025-10-18,Alma,Adrian,2,3,FINAL,6477271
2025-10-18,Dubuque,Wis.-Whitewater,1,5,FINAL,6472795
2025-10-18,Wheaton (IL),Millikin,4,0,FINAL,6473195
2025-10-18,Buena Vista,Simpson,0,2,FINAL,6476656
2025-10-18,Howard Payne,Mary Hardin-Baylor,1,2,FINAL,6477058
2025-10-18,Whittier,Redlands,1,3,FINAL,6476954
2025-10-18,Claremont-M-S,Pomona-Pitzer,2,0,FINAL,6478279
2025-10-19,WashU,Carnegie Mellon,1,0,FINAL,6472885
2025-10-19,Southern Me.,Me.-Presque Isle,5,0,FINAL,6477942
2025-10-19,Westminster (MO),MUW,5,0,FINAL,6476066
2025-10-19,Endicott,Bowdoin,0,3,FINAL,6476849
2025-10-19,LeTourneau,Colorado Col.,0,1,FINAL,6477115
2025-10-19,SUNY Cobleskill,VTSU-Johnson,3,1,FINAL,6478166
2025-10-19,Lesley,Maine Maritime,3,4,FINAL,6475959
2025-10-19,Centenary (LA),Hendrix,0,3,FINAL,6476421
2025-10-19,Texas Lutheran,Schreiner,2,0,FINAL,6473410
2025-10-19,Austin,Dallas,2,0,FINAL,6478494
2025-10-19,Hanover,Manchester,3,0,FINAL,6473029
2025-10-19,Bluffton,Franklin,3,0,FINAL,6474237
2025-10-19,SUNY Delhi,VTSU Lyndon,10,0,FINAL,6478263
2025-10-19,Yeshiva,St. Joseph's (L.I.),0,4,FINAL,6478457
2025-10-19,St. Thomas (TX),Ozarks (AR),3,2,FINAL,6476503
2025-10-19,Willamette,Whitworth,5,4,FINAL,6474872
2025-10-19,Lewis & Clark,Puget Sound,0,0,FINAL,6475078
2025-10-19,George Fox,Pacific Lutheran,1,5,FINAL,6476474
2025-10-19,Pacific (OR),Whitman,2,3,FINAL,6477961
2025-10-19,Wis.-Whitewater,UW-River Falls,5,0,FINAL,6472797
2025-10-19,McMurry,Concordia (TX),1,2,FINAL,6477544
2025-10-20,JWU (Providence),Mass. Maritime,0,3,FINAL,6478001
2025-10-20,Penn St. Harrisburg,Valley Forge,7,0,FINAL,6475655
2025-10-21,Olivet,Kalamazoo,2,2,FINAL,6530922
2025-10-21,Penn St.-Abington,Cairn,3,1,FINAL,6477633
2025-10-21,Wilson,Notre Dame (MD),1,1,FINAL,6478035
2025-10-21,Middlebury,Vassar,4,2,FINAL,6472859
2025-10-21,Martin Luther,Crown (MN),1,4,FINAL,6476883
2025-10-21,Mitchell,Lasell,3,1,FINAL,6477436
2025-10-21,Kenyon,Wabash,3,0,FINAL,6473774
2025-10-21,Dean,Albertus Magnus,1,0,FINAL,6474213
2025-10-21,New England Col.,Rivier,1,2,FINAL,6477588
2025-10-21,St. Olaf,Hamline,1,0,FINAL,6474955
2025-10-21,North Central (MN),Wis.-Superior,1,9,FINAL,6475548
2025-10-21,Penn St. Harrisburg,Gallaudet,8,0,FINAL,6475657
2025-10-21,Clarkson,Skidmore,0,3,FINAL,6474943
2025-10-21,U New England,Wentworth,1,2,FINAL,6477522
2025-10-21,Lawrence,Eureka,2,2,FINAL,6477695
2025-10-21,Principia,Westminster (MO),0,2,FINAL,6477385
2025-10-21,Rensselaer,MCLA,3,1,FINAL,6473712
2025-10-21,Wilkes,Scranton,0,5,FINAL,6474024
2025-10-21,Calvin,Albion,3,4,FINAL,6474576
2025-10-21,Elizabethtown,Drew,0,1,FINAL,6474672
2025-10-21,Elms,Saint Joseph (CT),1,3,FINAL,6474727
2025-10-21,Emmanuel (MA),Regis (MA),4,1,FINAL,6475331
2025-10-21,Goucher,Moravian,1,4,FINAL,6475504
2025-10-21,Juniata,Lycoming,0,0,FINAL,6475566
2025-10-21,DePauw,Wittenberg,3,2,FINAL,6475754
2025-10-21,Catholic,Susquehanna,1,0,FINAL,6476093
2025-10-21,Adrian,Trine,1,0,FINAL,6477300
2025-10-21,Worcester St.,Russell Sage,1,2,FINAL,6478157
2025-10-21,Hope,Alma,4,0,FINAL,6478218
2025-10-21,St. Joseph's (ME),Colby-Sawyer,6,2,FINAL,6478247
2025-10-21,Keystone,Penn St.-Berks,2,2,FINAL,6495694
2025-10-21,Wis.-Whitewater,Lake Forest,2,1,FINAL,6472799
2025-10-21,MSOE,Wis.-Eau Claire,1,1,FINAL,6474425
2025-10-21,Bethany Lutheran,Minn.-Morris,4,0,FINAL,6478385
2025-10-21,Augsburg,Carleton,3,0,FINAL,6475022
2025-10-21,Macalester,St. Scholastica,3,1,FINAL,6477738
2025-10-21,Webster,Blackburn,3,0,FINAL,6477753
2025-10-22,Merchant Marine,Farmingdale St.,1,0,FINAL,6473926
2025-10-22,Concordia Wisconsin,Illinois Tech,2,3,FINAL,6472770
2025-10-22,Gustavus Adolphus,Concordia-M'head,5,0,FINAL,6478345
2025-10-22,SUNY Oneonta,SUNY New Paltz,0,1,FINAL,6473228
2025-10-22,New Jersey City,TCNJ,1,1,FINAL,6473903
2025-10-22,Rockford,Aurora,0,9,FINAL,6474647
2025-10-22,SUNY Canton,Cortland,0,4,FINAL,6475497
2025-10-22,Hunter,Baruch,0,1,FINAL,6476059
2025-10-22,Fredonia,SUNY Morrisville,5,2,FINAL,6476150
2025-10-22,DeSales,Lebanon Valley,2,2,FINAL,6476696
2025-10-22,Concordia Chicago,Edgewood,0,9,FINAL,6477875
2025-10-22,Hanover,Transylvania,1,2,FINAL,6473030
2025-10-22,McDaniel,Gettysburg,4,2,FINAL,6474779
2025-10-22,Old Westbury,Sarah Lawrence,5,1,FINAL,6475344
2025-10-22,Eastern,Stevenson,2,3,FINAL,6475637
2025-10-22,Wheaton (MA),WPI,4,0,FINAL,6478187
2025-10-22,La Roche,Mount Aloysius,0,0,FINAL,6472741
2025-10-22,N.C. Wesleyan,Chris. Newport,0,2,FINAL,6474233
2025-10-22,John Jay,Medgar Evers,8,0,FINAL,6476175
2025-10-22,St. Joseph's (Brkln),Yeshiva,4,1,FINAL,6476617
2025-10-22,Endicott,Curry,4,0,FINAL,6476851
2025-10-22,Bridgewater (VA),Va. Wesleyan,2,3,FINAL,6477097
2025-10-22,Fitchburg St.,Lesley,2,4,FINAL,6477345
2025-10-22,Haverford,Muhlenberg,0,0,FINAL,6477898
2025-10-22,CCNY,York (NY),6,2,FINAL,6478146
2025-10-22,Nazareth,SUNY Poly,4,1,FINAL,6478428
2025-10-22,Coast Guard,Salve Regina,0,0,FINAL,6495972
2025-10-22,Dominican (IL),Benedictine (IL),1,0,FINAL,6530621
2025-10-22,Saint John's (MN),Wis.-Stout,5,0,FINAL,6473571
2025-10-22,Grove City,Saint Vincent,4,0,FINAL,6478387
2025-10-22,Wis.-Whitewater,Millikin,5,2,FINAL,6472803
2025-10-22,Elmhurst,Beloit,3,1,FINAL,6473174
2025-10-22,Franciscan,Allegheny,1,2,FINAL,6473970
2025-10-22,Marymount (VA),Mary Washington,1,2,FINAL,6476370
2025-10-22,Wash. & Jeff.,Bethany (WV),1,0,FINAL,6477891
2025-10-22,Puget Sound,Pacific Lutheran,2,5,FINAL,6476476
2025-10-22,Southern Me.,UMass Boston,2,2,FINAL,6473501
2025-10-22,Averett,Wash. & Lee,0,7,FINAL,6473656
2025-10-22,Keene St.,Plymouth St.,1,0,FINAL,6473803
2025-10-22,UMass Dartmouth,Rhode Island Col.,0,0,FINAL,6473854
2025-10-22,WestConn,Eastern Conn. St.,2,1,FINAL,6476257
2025-10-22,Emerson,Babson,1,0,FINAL,6477483
2025-10-22,Gwynedd Mercy,Marywood,1,8,FINAL,6477604
2025-10-22,RIT,Ithaca,2,3,FINAL,6478178
2025-10-22,St. Joseph's (L.I.),Purchase,2,0,FINAL,6478340
2025-10-22,Manhattanville,UMSV,2,3,FINAL,6478365
2025-10-22,Thomas (ME),Husson,3,3,FINAL,6474177
2025-10-22,Lehman,Brooklyn,3,0,FINAL,6475137
2025-10-22,King's (PA),Misericordia,0,1,FINAL,6472832
2025-10-22,SUNY Maritime,Mt. St. Mary (NY),2,2,FINAL,6472914
2025-10-22,Alfred,SUNY Delhi,1,2,FINAL,6472943
2025-10-22,FDU-Florham,Stevens,2,3,FINAL,6472972
2025-10-22,Randolph-Macon,Shenandoah,2,0,FINAL,6473114
2025-10-22,Oberlin,Wooster,1,2,FINAL,6473302
2025-10-22,Rose-Hulman,Anderson (IN),0,0,FINAL,6473439
2025-10-22,Berea,Mt. St. Joseph,0,1,FINAL,6473470
2025-10-22,Plattsburgh St.,SUNY Potsdam,6,0,FINAL,6473601
2025-10-22,Wilmington (OH),Capital,4,1,FINAL,6473630
2025-10-22,Hartford,Nichols,1,0,FINAL,6473685
2025-10-22,Roanoke,Lynchburg,0,1,FINAL,6474004
2025-10-22,Oswego St.,Buffalo St.,1,4,FINAL,6474137
2025-10-22,Roger Williams,Gordon,1,0,FINAL,6474161
2025-10-22,Randolph,Guilford,2,1,FINAL,6474455
2025-10-22,Marietta,Muskingum,3,2,FINAL,6474552
2025-10-22,Neumann,Immaculata,4,1,FINAL,6474698
2025-10-22,Brevard,Warren Wilson,3,2,FINAL,6474769
2025-10-22,Chapman,Occidental,1,4,FINAL,6474848
2025-10-22,Bard,Union (NY),0,1,FINAL,6474930
2025-10-22,Ramapo,Montclair St.,1,5,FINAL,6474979
2025-10-22,Alfred St.,Elmira,3,2,FINAL,6475257
2025-10-22,Covenant,Maryville (TN),0,3,FINAL,6475481
2025-10-22,Pitt.-Bradford,Hilbert,2,1,FINAL,6475909
2025-10-22,Otterbein,Ohio Northern,0,1,FINAL,6476117
2025-10-22,Johns Hopkins,Dickinson,1,1,FINAL,6476456
2025-10-22,Trinity (CT),Western New Eng.,2,3,FINAL,6476541
2025-10-22,MIT,Clark (MA),2,3,FINAL,6476598
2025-10-22,Delaware Valley,Arcadia,0,2,FINAL,6476715
2025-10-22,Washington Col.,Swarthmore,2,1,FINAL,6477285
2025-10-22,John Carroll,Ohio Wesleyan,3,1,FINAL,6477358
2025-10-22,Widener,Albright,4,0,FINAL,6477492
2025-10-22,Suffolk,JWU (Providence),2,1,FINAL,6477620
2025-10-22,Cal Lutheran,La Verne,0,0,FINAL,6477775
2025-10-22,East. Mennonite,Hampden-Sydney,2,4,FINAL,6477862
2025-10-22,Hood,York (PA),0,3,FINAL,6477902
2025-10-22,Wm. Paterson,Rutgers-Camden,1,2,FINAL,6478015
2025-10-22,Utica,Hamilton,1,2,FINAL,6478097
2025-10-22,Pratt,Centenary (NJ),2,2,FINAL,6478105
2025-10-22,Mount Union,Baldwin Wallace,3,0,FINAL,6478252
2025-10-22,Huntingdon,LaGrange,1,2,FINAL,6478417
2025-10-22,Messiah,Alvernia,3,0,FINAL,6478434
2025-10-22,Franklin,Earlham,1,1,FINAL,6478503
2025-10-22,Houghton,SUNY Geneseo,0,6,FINAL,6478553
2025-10-22,Thiel,Westminster (PA),3,2,FINAL,6473382
2025-10-22,Manchester,Bluffton,0,1,FINAL,6474239
2025-10-22,Stockton,Rutgers-Newark,2,0,FINAL,6474373
2025-10-22,Kean,Rowan,0,2,FINAL,6475262
2025-10-22,Chatham,Geneva,1,0,FINAL,6475266
2025-10-22,Ursinus,Franklin & Marshall,2,1,FINAL,6475526
2025-10-22,Carroll (WI),Wheaton (IL),1,2,FINAL,6473197
2025-10-22,Marian (WI),Wis. Lutheran,1,1,FINAL,6473248
2025-10-22,Hiram,Waynesburg,0,0,FINAL,6473934
2025-10-22,St. Norbert,Lakeland,5,0,FINAL,6474460
2025-10-22,Wis.-Platteville,North Park,0,0,FINAL,6475405
2025-10-22,Carthage,Augustana (IL),3,1,FINAL,6478041
2025-10-22,Loras,Dubuque,2,0,FINAL,6473085
2025-10-22,Whitman,Whitworth,3,1,FINAL,6474873
2025-10-22,Simpson,Luther,1,1,FINAL,6476658
2025-10-22,Wartburg,Coe,1,0,FINAL,6476787
2025-10-22,North Central (IL),Ill. Wesleyan,1,1,FINAL,6477972
2025-10-22,Neb. Wesleyan,Buena Vista,2,0,FINAL,6474999
2025-10-22,Redlands,Caltech,2,1,FINAL,6476945
2025-10-22,Claremont-M-S,UC Santa Cruz,2,3,FINAL,6478280
2025-10-23,Olivet,Trine,0,0,FINAL,6476571
2025-10-23,Cornell College,North Central (MN),5,2,FINAL,6476909
2025-10-23,Greenville,Lyon,1,0,FINAL,6475888
2025-10-23,Westminster (MO),Spalding,4,1,FINAL,6476002
2025-10-23,Salem St.,Lasell,5,0,FINAL,6476135
2025-10-24,NYU,Carnegie Mellon,1,0,FINAL,6476399
2025-10-24,Southwestern (TX),Millsaps,7,0,FINAL,6473329
2025-10-24,UW-River Falls,Wis.-Stevens Point,3,4,FINAL,6475826
2025-10-24,MUW,Blackburn,2,4,FINAL,6476068
2025-10-24,Rochester (NY),WashU,3,2,FINAL,6472886
2025-10-24,Emory,UChicago,1,1,FINAL,6473271
2025-10-24,Brandeis,CWRU,0,0,FINAL,6475612
2025-10-24,Curry,U New England,3,1,FINAL,6477913
2025-10-24,Schreiner,Dallas,5,0,FINAL,6478495
2025-10-24,Colorado Col.,McMurry,10,0,FINAL,6478055
2025-10-24,Mass. Maritime,Framingham St.,4,1,FINAL,6478002
2025-10-24,Texas Lutheran,Centenary (LA),3,0,FINAL,6473411
2025-10-24,Centre,Berry,0,1,FINAL,6476343
2025-10-24,Hendrix,Austin,1,3,FINAL,6476426
2025-10-24,Concordia (TX),St. Thomas (TX),3,0,FINAL,6476505
2025-10-24,Ozarks (AR),LeTourneau,0,1,FINAL,6477118
2025-10-24,Sewanee,Oglethorpe,3,0,FINAL,6477180
2025-10-24,Trinity (TX),Rhodes,1,0,FINAL,6478017
2025-10-24,Pacific (OR),Lewis & Clark,4,0,FINAL,6475080
2025-10-25,Bowdoin,Amherst,1,0,FINAL,6496178
2025-10-25,Franklin & Marshall,Haverford,0,0,FINAL,6531078
2025-10-25,Fitchburg St.,Bridgewater St.,1,4,FINAL,6474117
2025-10-25,Westfield St.,Anna Maria,2,1,FINAL,6477791
2025-10-25,Clark (MA),Springfield,1,1,FINAL,6477915
2025-10-25,Middlebury,Bates,2,0,FINAL,6472861
2025-10-25,Pfeiffer,Southern Va.,3,0,FINAL,6473547
2025-10-25,Salem St.,MCLA,7,1,FINAL,6473714
2025-10-25,TCNJ,Wm. Paterson,2,0,FINAL,6473910
2025-10-25,Farmingdale St.,Manhattanville,1,2,FINAL,6473930
2025-10-25,Nichols,Roger Williams,0,4,FINAL,6474164
2025-10-25,DePauw,Kenyon,1,1,FINAL,6475755
2025-10-25,Johns Hopkins,Muhlenberg,1,0,FINAL,6476457
2025-10-25,Albion,Olivet,2,0,FINAL,6476575
2025-10-25,Tufts,Emerson,6,0,FINAL,6476731
2025-10-25,SUNY Brockport,Utica,2,1,FINAL,6477102
2025-10-25,Nazareth,Elmira,1,3,FINAL,6477367
2025-10-25,Colby-Sawyer,Albertus Magnus,1,1,FINAL,6478049
2025-10-25,Dickinson,McDaniel,1,1,FINAL,6478226
2025-10-25,Coast Guard,Wheaton (MA),1,1,FINAL,6495853
2025-10-25,Cortland,SUNY Potsdam,2,0,FINAL,6475502
2025-10-25,SUNY New Paltz,SUNY Canton,5,0,FINAL,6473229
2025-10-25,Wooster,Ohio Wesleyan,2,2,FINAL,6473304
2025-10-25,Plymouth St.,UMass Boston,0,3,FINAL,6473503
2025-10-25,Plattsburgh St.,Buffalo St.,1,1,FINAL,6473603
2025-10-25,Wabash,John Carroll,1,3,FINAL,6473776
2025-10-25,WestConn,Keene St.,3,2,FINAL,6473805
2025-10-25,St. Joseph's (ME),Dean,4,0,FINAL,6474217
2025-10-25,Penn St.-Berks,Cairn,0,2,FINAL,6474462
2025-10-25,Immaculata,Gwynedd Mercy,1,3,FINAL,6474701
2025-10-25,Neumann,Saint Elizabeth,4,1,FINAL,6474835
2025-10-25,Penn College,Penn St. Harrisburg,0,3,FINAL,6475659
2025-10-25,RIT,Bard,2,0,FINAL,6475806
2025-10-25,Valley Forge,Gallaudet,5,1,FINAL,6475844
2025-10-25,SUNY Oneonta,SUNY Morrisville,1,0,FINAL,6476152
2025-10-25,Salve Regina,MIT,1,0,FINAL,6476599
2025-10-25,Russell Sage,Houghton,4,0,FINAL,6477038
2025-10-25,Ramapo,Rowan,1,4,FINAL,6477403
2025-10-25,Babson,WPI,3,0,FINAL,6477488
2025-10-25,Hood,Albright,2,1,FINAL,6477494
2025-10-25,Wilson,Penn St.-Abington,1,1,FINAL,6478036
2025-10-25,Fredonia,Oswego St.,0,0,FINAL,6478193
2025-10-25,SUNY Geneseo,SUNY Poly,2,0,FINAL,6478524
2025-10-25,Hamilton,Trinity (CT),1,0,FINAL,6478098
2025-10-25,Hartwick,Alfred,1,0,FINAL,6472945
2025-10-25,Wis.-Platteville,Wis.-Stout,7,0,FINAL,6473572
2025-10-25,Colby,Wesleyan (CT),1,1,FINAL,6474280
2025-10-25,St. Scholastica,Saint Mary's (MN),2,1,FINAL,6474496
2025-10-25,Alma,Calvin,0,2,FINAL,6474585
2025-10-25,Regis (MA),Norwich,3,1,FINAL,6474676
2025-10-25,Lancaster Bible,St. Mary's (MD),0,4,FINAL,6474694
2025-10-25,Pomona-Pitzer,Occidental,1,2,FINAL,6474850
2025-10-25,Union (NY),Hobart,0,0,FINAL,6474933
2025-10-25,Asbury,Covenant,0,5,FINAL,6475111
2025-10-25,Greenville,Spalding,4,1,FINAL,6475890
2025-10-25,Greensboro,N.C. Wesleyan,1,2,FINAL,6476241
2025-10-25,Merchant Marine,Sarah Lawrence,8,1,FINAL,6476281
2025-10-25,Ithaca,Clarkson,0,0,FINAL,6476862
2025-10-25,Eastern,Alvernia,1,1,FINAL,6476974
2025-10-25,MSOE,Rockford,6,0,FINAL,6477474
2025-10-25,Marymount (VA),Centenary (NJ),3,1,FINAL,6477816
2025-10-25,Principia,Lyon,1,3,FINAL,6477979
2025-10-25,Bethel (MN),Carleton,4,2,FINAL,6478325
2025-10-25,Maine Maritime,Husson,2,4,FINAL,6474180
2025-10-25,Purchase,Old Westbury,4,2,FINAL,6475346
2025-10-25,Mary Washington,Salisbury,1,1,FINAL,6476372
2025-10-25,Western New Eng.,Suffolk,1,1,FINAL,6476542
2025-10-25,Me.-Presque Isle,Thomas (ME),0,6,FINAL,6477018
2025-10-25,Lake Forest,Grinnell,2,0,FINAL,6477725
2025-10-25,Cornell College,Monmouth (IL),1,0,FINAL,6478090
2025-10-25,Illinois Col.,Lawrence,2,1,FINAL,6478470
2025-10-25,FDU-Florham,Delaware Valley,1,1,FINAL,6472965
2025-10-25,VTSU-Johnson,Me.-Farmington,1,5,FINAL,6473005
2025-10-25,Connecticut Col.,Williams,1,0,FINAL,6473059
2025-10-25,Franklin,Berea,0,2,FINAL,6473472
2025-10-25,Wentworth,Hartford,1,4,FINAL,6473687
2025-10-25,UMass Dartmouth,Worcester St.,1,1,FINAL,6473856
2025-10-25,Guilford,East. Mennonite,3,0,FINAL,6474457
2025-10-25,Oberlin,Denison,1,6,FINAL,6474545
2025-10-25,Keuka,St. John Fisher,0,3,FINAL,6474696
2025-10-25,Vassar,Skidmore,3,0,FINAL,6474944
2025-10-25,Piedmont,Belhaven,4,2,FINAL,6475180
2025-10-25,Rensselaer,St. Lawrence,1,2,FINAL,6475375
2025-10-25,Penn St.-Altoona,Hilbert,3,2,FINAL,6475699
2025-10-25,Saint Vincent,Chatham,2,0,FINAL,6475935
2025-10-25,Arcadia,Misericordia,0,0,FINAL,6476716
2025-10-25,Marywood,Pratt,4,0,FINAL,6477644
2025-10-25,North Park,North Central (IL),1,2,FINAL,6477973
2025-10-25,St. Joseph's (L.I.),Mt. St. Mary (NY),4,0,FINAL,6478337
2025-10-25,Muskingum,Heidelberg,6,1,FINAL,6478485
2025-10-25,Pitt.-Greensburg,Alfred St.,0,2,FINAL,6475268
2025-10-25,Pitt.-Bradford,Mount Aloysius,1,6,FINAL,6472743
2025-10-25,Earlham,Hanover,0,5,FINAL,6473032
2025-10-25,Rose-Hulman,Bluffton,3,0,FINAL,6473441
2025-10-25,Moravian,Wilkes,2,1,FINAL,6474026
2025-10-25,Luther,Neb. Wesleyan,1,1,FINAL,6474273
2025-10-25,Goucher,Elizabethtown,2,0,FINAL,6474679
2025-10-25,Rutgers-Newark,New Jersey City,5,1,FINAL,6475309
2025-10-25,Lycoming,Susquehanna,2,0,FINAL,6475568
2025-10-25,Manchester,Mt. St. Joseph,0,2,FINAL,6476034
2025-10-25,Franciscan,Hiram,3,1,FINAL,6476958
2025-10-25,VTSU Lyndon,Lesley,0,7,FINAL,6477347
2025-10-25,Maryville (TN),Huntingdon,3,0,FINAL,6477664
2025-10-25,Scranton,Catholic,0,0,FINAL,6477984
2025-10-25,SUNY Cobleskill,SUNY Delhi,0,2,FINAL,6478170
2025-10-25,Grove City,Wash. & Jeff.,4,0,FINAL,6478243
2025-10-25,Central (IA),Buena Vista,2,1,FINAL,6478358
2025-10-25,Drew,Juniata,2,1,FINAL,6478463
2025-10-25,Anderson (IN),Transylvania,0,5,FINAL,6478537
2025-10-25,Marian (WI),Concordia Chicago,4,1,FINAL,6473249
2025-10-25,Swarthmore,Gettysburg,2,2,FINAL,6474780
2025-10-25,Mitchell,Emmanuel (MA),4,0,FINAL,6475333
2025-10-25,Stevenson,Messiah,0,1,FINAL,6475639
2025-10-25,Wash. & Lee,Lynchburg,0,2,FINAL,6476208
2025-10-25,Eastern Conn. St.,Southern Me.,1,1,FINAL,6476259
2025-10-25,Stevens,Lebanon Valley,0,1,FINAL,6476676
2025-10-25,Widener,York (PA),1,1,FINAL,6477233
2025-10-25,Cal Lutheran,Caltech,3,3,FINAL,6478398
2025-10-25,Westminster (PA),Bethany (WV),0,2,FINAL,6473384
2025-10-25,Dubuque,Coe,4,3,FINAL,6473087
2025-10-25,Brevard,Mary Baldwin,4,0,FINAL,6474775
2025-10-25,Hamline,Macalester,1,4,FINAL,6474957
2025-10-25,Minn.-Morris,Wis.-Superior,0,4,FINAL,6475550
2025-10-25,Saint John's (MN),Concordia-M'head,4,0,FINAL,6476224
2025-10-25,Bethany Lutheran,North Central (MN),1,0,FINAL,6476911
2025-10-25,Wis. Lutheran,Dominican (IL),0,0,FINAL,6477849
2025-10-25,Edgewood,Benedictine (IL),6,0,FINAL,6477876
2025-10-25,Martin Luther,Northwestern-St. Paul,2,5,FINAL,6478113
2025-10-25,Millikin,Augustana (IL),4,1,FINAL,6478194
2025-10-25,SUNY Maritime,St. Joseph's (Brkln),5,0,FINAL,6472915
2025-10-25,Saint Joseph (CT),New England Col.,4,0,FINAL,6476428
2025-10-25,VTSU Castleton,Rhode Island Col.,1,4,FINAL,6477153
2025-10-25,Augsburg,St. Olaf,2,2,FINAL,6475024
2025-10-25,Elmhurst,Carthage,0,2,FINAL,6478042
2025-10-25,Whitworth,Linfield,1,0,FINAL,6474875
2025-10-25,Puget Sound,Willamette,0,1,FINAL,6476310
2025-10-25,Randolph,Randolph-Macon,1,1,FINAL,6473116
2025-10-25,Va. Wesleyan,Roanoke,1,0,FINAL,6474008
2025-10-25,St. Norbert,Aurora,0,1,FINAL,6474466
2025-10-25,Rivier,Elms,2,0,FINAL,6474729
2025-10-25,William Peace,Methodist,1,1,FINAL,6475386
2025-10-25,Simpson,Wartburg,1,1,FINAL,6476660
2025-10-25,King's (PA),DeSales,0,1,FINAL,6472834
2025-10-25,Capital,Otterbein,1,3,FINAL,6473632
2025-10-25,Montclair St.,Stockton,0,0,FINAL,6474380
